decision_id,title,initiating_initiative_id,linked_initiative_ids,linked_ops_action_ids,linked_policies,linked_topic_ids,decision_class,status,reversibility,decided_at,decision_log_path,supersedes_decision_id,summary,notes,last_review_at,last_review_by,last_review_decision_id,methodology_version_at_review
D-IH-66-V,Trademark naming governance SOP,INIT-OPENCLAW_AKOS-66,,,,,governance,active,low,2026-05-09,docs/wip/planning/66-brand-vision-ops-sweep/decision-log.md,,8-step naming governance SOP (SOP-TRADEMARK_NAMING_GOVERNANCE_001) with mandatory operator pause-point at Step 6 for any new sub-mark or product brand; binds 17th active I66 SOP.,,2026-05-14,Founder,D-IH-71-CLOSURE,v3.0
D-IH-66-W,"Legal templates suite (NDA, DPA, MSA, SOW) plus boilerplate legal pages",INIT-OPENCLAW_AKOS-66,,,,,architecture,active,low,2026-05-09,docs/wip/planning/66-brand-vision-ops-sweep/decision-log.md,,"Four legal templates (mutual NDA, GDPR Art 28 DPA, 11-section MSA, per-engagement SOW) plus 3 boilerplate website pages (cookies, privacy, terms) anchored to Holistika Research SL Branded House per D-IH-66-A.",,2026-05-14,Founder,D-IH-71-CLOSURE,v3.0
D-IH-66-X,SOP-META cross-reference section for active I66 SOPs,INIT-OPENCLAW_AKOS-66,,,,,governance,active,low,2026-05-09,docs/wip/planning/66-brand-vision-ops-sweep/decision-log.md,,SOP-META_PROCESS_MGMT_001 section 7 added 5 sub-tables cross-referencing all 16 active I66 SOPs; closes the markdown-only-reference gap that validators cannot otherwise catch.,,2026-05-14,Founder,D-IH-71-CLOSURE,v3.0
D-IH-66-Y,Per-initiative files-modified.csv tracking discipline,INIT-OPENCLAW_AKOS-66,,,,,governance,active,low,2026-05-09,docs/wip/planning/66-brand-vision-ops-sweep/decision-log.md,,Every initiative folder under docs/wip/planning/<NN-slug>/ carries a files-modified.csv tracking every file change across all initiative commits with rich per-row metadata; codified in akos-planning-traceability cursor rule.,,2026-05-14,Founder,D-IH-71-CLOSURE,v3.0
D-IH-66-Z,files-modified.csv schema extension to 18 columns,INIT-OPENCLAW_AKOS-66,,,,,governance,active,low,2026-05-09,docs/wip/planning/66-brand-vision-ops-sweep/decision-log.md,,"files-modified.csv schema extended from 14 to 18 columns (added role_owner, area, entity, repo); process_ids re-attributed thoroughly so every brand-related file maps to at least its governing process.",,2026-05-14,Founder,D-IH-71-CLOSURE,v3.0
D-IH-66-AA,Strict-mode jargon promotion,INIT-OPENCLAW_AKOS-66,,,,,governance,active,medium,2026-05-09,docs/wip/planning/66-brand-vision-ops-sweep/decision-log.md,,"Brand jargon audit promoted to strict-mode; AKOS, RBAC, RLS, pgvector, FDW, KM, MASTER, and TODO[OPERATOR-x] forbidden in customer-facing prose per BRAND_JARGON_AUDIT.md section 4.",,2026-05-14,Founder,D-IH-71-CLOSURE,v3.0
D-IH-66-AB,Vercel build-failure patterns canon,INIT-OPENCLAW_AKOS-66,,,,,governance,active,low,2026-05-09,docs/wip/planning/66-brand-vision-ops-sweep/decision-log.md,,Vercel build-failure pattern catalog documented as canonical reference; informs CICD recovery discipline that I68 absorbs as automation per D-IH-66-AC.,,2026-05-14,Founder,D-IH-71-CLOSURE,v3.0
D-IH-66-AC,Recurrent CICD smoke discipline cursor rule (I68 inception),INIT-OPENCLAW_AKOS-66,INIT-OPENCLAW_AKOS-68,,,,architecture,active,medium,2026-05-09,docs/wip/planning/66-brand-vision-ops-sweep/decision-log.md,,akos-deploy-health.mdc cursor rule generalised by removing boilerplate-specific tunnel vision; this rule is the discipline while I68 is the automation; inception decision for I68 CICD Discipline plus Observability Maturity initiative.,,2026-05-14,Founder,D-IH-71-CLOSURE,v3.0
D-IH-66-AD,Direct-access /services and /how-we-work routing,INIT-OPENCLAW_AKOS-66,,,,,scope,active,medium,2026-05-09,docs/wip/planning/66-brand-vision-ops-sweep/decision-log.md,,P5 /services and /how-we-work pages exist as direct-access (known-route) until RevOps and marketing sweep matures the surrounding journeys; not yet exposed via public navigation.,,2026-05-14,Founder,D-IH-71-CLOSURE,v3.0
D-IH-66-CLOSURE,I66 closure,INIT-OPENCLAW_AKOS-66,INIT-OPENCLAW_AKOS-67,,,,closure,active,low,2026-05-09,docs/wip/planning/66-brand-vision-ops-sweep/reports/uat-i66-brand-vision-ops-sweep-2026-05-09.md,,I66 P0-P8 completed and I67 scaffolded as gated successor.,,2026-05-14,Founder,D-IH-71-CLOSURE,v3.0
D-IH-70-A,Federal canonicals architecture,INIT-OPENCLAW_AKOS-70,,,,,architecture,active,low,2026-05-12,docs/wip/planning/70-holistika-os-self-governance/reports/p3-topology-decisions-pause-record.md,,"Federate every canonical CSV/MD into owning area-role canonicals/ folder; promote compliance home to v3.0/Admin/O5-1/People/Compliance/canonicals/ (L6 CPO master); create CANONICAL_REGISTRY.csv; per-role Supabase schemas with single underscore (marketing_brand, operations_pmo, etc.) per H6.",Resolves Conundrum 1 + Conundrum 10. Phase 4.5 executes migration in 3 waves; v3.1 release tag follows initiative completion per operator-stated trigger.,2026-05-14,Founder,D-IH-71-CLOSURE,v3.0
D-IH-70-B,Envoy Tech Lab consolidation + full v3.0 file-structure regression,INIT-OPENCLAW_AKOS-70,,,,,architecture,active,low,2026-05-12,docs/wip/planning/70-holistika-os-self-governance/reports/p3-topology-decisions-pause-record.md,,Consolidate 2 ETL folders into Admin/O5-1/Envoy Tech Lab/ (Option B); Phase 2 section 2.5 NEW catalogs every v3.0 folder verdict against baseline_organisation.csv reality + the federal canonical pattern.,Resolves Conundrum 2. P2.5 inline-ratify gate ratified 5 verdicts + 2 forward-context expansions; sub-decisions D-IH-70-B.1 through B.5.,2026-05-14,Founder,D-IH-71-CLOSURE,v3.0
D-IH-70-C,Data + Tech consolidation: opt-keep-separate,INIT-OPENCLAW_AKOS-70,,,,,architecture,active,low,2026-05-12,docs/wip/planning/70-holistika-os-self-governance/reports/p3-topology-decisions-pause-record.md,,Keep v3.0/Admin/O5-1/Data/ and v3.0/Admin/O5-1/Tech/ as separate top-level areas (current state). Data is statistician-led; Tech is engineer-led; separation respects role-owner-canonical contract.,Re-evaluate on next v3.x review.,2026-05-14,Founder,D-IH-71-CLOSURE,v3.0
D-IH-70-D,Research & Logic in git: opt-sparse-mirror,INIT-OPENCLAW_AKOS-70,,,,,architecture,active,low,2026-05-12,docs/wip/planning/70-holistika-os-self-governance/reports/p3-topology-decisions-pause-record.md,,"Sparse mirror with LFS for binaries (.docx, .xlsx, .pdf); R&L is classified reference_only per Phase 4 section 11; agent-only content channel pattern per Phase 4 section 14 governs read access.",Drive remains primary authoring surface; git provides agent reading access without ballooning repo. Migration plan defines which 5-10 high-value R&L assets get LFS-tracked first.,2026-05-14,Founder,D-IH-71-CLOSURE,v3.0
D-IH-70-E,Temp ingress timebox: opt-timebox,INIT-OPENCLAW_AKOS-70,,,,,execution,active,low,2026-05-12,docs/wip/planning/70-holistika-os-self-governance/reports/p3-topology-decisions-pause-record.md,,"Hybrid with timeboxed staging. temp-move-or-delete-*/ folders are acceptable provided every file has a target-path within 2 weeks; after timebox expires, the temp folder enters CRITICAL state and operator must triage.",Validator (scripts/validate_temp_ingress.py NEW) reads timestamp from folder name + flags overdue.,2026-05-14,Founder,D-IH-71-CLOSURE,v3.0
D-IH-70-F,Engagement registry full build: opt-build-now,INIT-OPENCLAW_AKOS-70,,,,,architecture,active,low,2026-05-12,docs/wip/planning/70-holistika-os-self-governance/reports/p3-topology-decisions-pause-record.md,,"Build full ENGAGEMENT_REGISTRY.csv + Supabase mirror + ERP panel slot in Phase 8. Engagement count already 4-5 (SUEZ, Asesoria, Service Management internal, future advisers, future Holistik Researcher cohort); build cost low; discipline payoff high.",,2026-05-14,Founder,D-IH-71-CLOSURE,v3.0
D-IH-70-G,GOI class enrichment: opt-extend-enum + multi-source regression hunt,INIT-OPENCLAW_AKOS-70,,,,,execution,active,low,2026-05-12,docs/wip/planning/70-holistika-os-self-governance/reports/p3-topology-decisions-pause-record.md,,"Extend GOI/POI class enum for trainee + sister-business PLUS perform regression search across all evidence sources (temp-context, R&L, previous-project, current engagements, baseline_organisation, decision-log) to surface additional missed classes. Phase 8 section 8.7 inline-ratify gate via AskQuestion before any non-trainee/sister-business enum extension.",Resolves Conundrum 3.,2026-05-14,Founder,D-IH-71-CLOSURE,v3.0
D-IH-70-H,MADEIRA vault structure: opt-hybrid,INIT-OPENCLAW_AKOS-70,,,,,architecture,active,low,2026-05-12,docs/wip/planning/70-holistika-os-self-governance/reports/p3-topology-decisions-pause-record.md,,Programs canonical at System Owner/programs/<product>/ (governance home); product-specific docs at Envoy Tech Lab/<product>/ (artifact home). Aligns with WORKSPACE_BLUEPRINT sub-mark functional split (governance vs delivery).,,2026-05-14,Founder,D-IH-71-CLOSURE,v3.0
D-IH-70-I,AKOS branding hygiene: opt-strict,INIT-OPENCLAW_AKOS-70,,,,,governance,active,low,2026-05-12,docs/wip/planning/70-holistika-os-self-governance/reports/p3-topology-decisions-pause-record.md,,No AKOS mention in customer-facing prose anywhere; customer packs use 'Holistika OS' or 'the Holistika methodology' only. Codified in BRAND_JARGON_AUDIT.md section 4.,,2026-05-14,Founder,D-IH-71-CLOSURE,v3.0
D-IH-70-J,Mirrors completeness: opt-build-now,INIT-OPENCLAW_AKOS-70,,,,,architecture,active,low,2026-05-12,docs/wip/planning/70-holistika-os-self-governance/reports/p3-topology-decisions-pause-record.md,,"Add component_service_matrix_mirror for symmetry with other governance views. Goal of the ERP is to facilitate ingestion of massive volume of data/dimensions for humans, with 2-way sync activating when AKOS is completed enough to invite others. Links to Phase 4.6 ERP architecture canonical + Phase 10.5 TSX scaffolds.",Resolves Conundrum 4 (ERP heavy-depth canonical depth) via Phase 4.6 + Phase 10.5 split.,2026-05-14,Founder,D-IH-71-CLOSURE,v3.0
D-IH-70-K,docs/wip placement: opt-keep-top-level + MADEIRA-AKOS reserved folder,INIT-OPENCLAW_AKOS-70,,,,,architecture,active,low,2026-05-12,docs/wip/planning/70-holistika-os-self-governance/reports/p3-topology-decisions-pause-record.md,,Keep docs/wip/ at top level interim; CREATE v3.0/Envoy Tech Lab/MADEIRA-AKOS/wip/ (Phase 4.8) as the destination-when-OS-migration-triggers. Phase 4 section 15.2 defines 4 named OS-migration triggers + how-to migration script.,Resolves Conundrum 5.,2026-05-14,Founder,D-IH-71-CLOSURE,v3.0
D-IH-70-L,Asesoria as type-5 outbound-internal sister-business,INIT-OPENCLAW_AKOS-70,INIT-OPENCLAW_AKOS-70,,,,execution,active,low,2026-05-12,docs/wip/planning/70-holistika-os-self-governance/reports/p3-topology-decisions-pause-record.md,,Asesoria Hosteleria engagement classified as type-5 outbound-internal sister-business (related-party + advisory shape; sister hospitality SME). Triggers class enum extension for sister-business in D-IH-70-N.,,2026-05-14,Founder,D-IH-71-CLOSURE,v3.0
D-IH-70-M,Holistik Researcher = role row + cohort tag,INIT-OPENCLAW_AKOS-70,,,,,execution,active,low,2026-05-12,docs/wip/planning/70-holistika-os-self-governance/reports/p3-topology-decisions-pause-record.md,,Holistik Researcher is a baseline_organisation.csv role row (already exists as Holistik Researcher Trainee per P13.4); cohort onboarding deferred to I73 (People Operations + Learning curriculum).,,2026-05-14,Founder,D-IH-71-CLOSURE,v3.0
D-IH-70-N,Class enum extension: trainee + sister-business + multi-source class regression hunt,INIT-OPENCLAW_AKOS-70,,,,,execution,active,low,2026-05-12,docs/wip/planning/70-holistika-os-self-governance/reports/p3-topology-decisions-pause-record.md,,Extend GOI/POI class enum for trainee + sister-business; Phase 8 section 8.7 executes the multi-source regression hunt (temp-context + R&L + previous-project + current engagements + baseline_organisation + decision-log) to surface additional missed classes; ranked candidate list with citations + operator-ratification gate before any non-trainee/sister-business enum extension.,Resolves Conundrum 3 + scope-extension of D-IH-70-G.,2026-05-14,Founder,D-IH-71-CLOSURE,v3.0
D-IH-70-O,Three-tier WIP topology (Research-owned + PMO-owned + area-scoped),INIT-OPENCLAW_AKOS-70,,,,,architecture,active,low,2026-05-12,docs/wip/planning/70-holistika-os-self-governance/reports/p3-topology-decisions-pause-record.md,,"Codify 3-tier WIP topology: Tier 1 docs/wip/intelligence/ (Research-owned, cross-area); Tier 2 docs/wip/planning/ (PMO-owned, initiative-scoped); Tier 3 <area>/<role>/wip/ (area-scoped, role-owned). PMO meta-governs lifecycle universally via SOP-WIP_LIFECYCLE_001 NEW.",Resolves Conundrum 6. Phase 4 section 17 authors WORKSPACE_BLUEPRINT extension.,2026-05-14,Founder,D-IH-71-CLOSURE,v3.0
D-IH-70-P,Bilingual README pattern (separate files),INIT-OPENCLAW_AKOS-70,,,,,architecture,active,low,2026-05-12,docs/wip/planning/70-holistika-os-self-governance/reports/p3-topology-decisions-pause-record.md,,"Per-engagement bilingual README authored as 3 separate files at engagement root: README.md (5-line pointer), README.fr.md (full FR), README.en.md (full EN). Per-language validators run independently; per-language Drive sync. Default README.md is brand-only voice with brand cross-link.",Resolves Conundrum 7. Phase 7 section 7.6 NEW codifies; SUEZ engagement README rebuilt per this pattern at Phase 7.,2026-05-14,Founder,D-IH-71-CLOSURE,v3.0
D-IH-70-Q,People area restructure: Compliance + Ethics + Learning + People Ops,INIT-OPENCLAW_AKOS-70,,,,,architecture,active,low,2026-05-12,docs/wip/planning/70-holistika-os-self-governance/reports/p3-topology-decisions-pause-record.md,,Split Talent monolith (legacy) into 4 sub-roles: Compliance + Ethics + Learning + People Operations. ETHICAL_AUTOMATION_POSTURE.md homed at People/Ethics/canonicals/ (P9). Holistik Researcher onboarding curriculum lives at People/Learning/canonicals/ (deferred to I73).,Resolves Conundrum 8. Brand-positioning rationale: 'we become unethical when we unlearn' is a Holistika differentiator that links Ethics + Learning as inseparable disciplines. Phase 8 section 8.5 executes split.,2026-05-14,Founder,D-IH-71-CLOSURE,v3.0
D-IH-70-R,SMO vs Account Management distinction,INIT-OPENCLAW_AKOS-70,,,,,architecture,active,low,2026-05-12,docs/wip/planning/70-holistika-os-self-governance/reports/p3-topology-decisions-pause-record.md,,SMO at Operations/SMO/ owns the WHAT (service catalog + SLAs + change/incident/release management - ITIL-derived). Account Management at Marketing/Resonance/Account Management/ owns the WHO (relationship + retention + customer success). Both active now (not forward-looking) per operator's Batard precedent + EFA maintenance request.,Resolves Conundrum 9. Phase 8 section 8.6 + section 8.4 execute.,2026-05-14,Founder,D-IH-71-CLOSURE,v3.0
D-IH-70-S,Research as new top-level area (R2 design: 4 disciplines),INIT-OPENCLAW_AKOS-70,,,,,architecture,active,low,2026-05-12,docs/wip/planning/70-holistika-os-self-governance/reports/p3-topology-decisions-pause-record.md,,"Promote Research from Admin/O5-1/Research/ sub-area to top-level area: Methodology + Intelligence + Diagnosis + Validation as 4 disciplines (mirrors Brand sub-discipline ontology). Existing technique folders (Methodology Pillars, Research Techniques, HUMINT, OSINT, Deep Research, Intelligence Matrix) mapped under disciplines. Roles cross-cut: Research Director + Research Analyst + KM Officer + Holistik Researcher. Research owns docs/wip/intelligence/.",Resolves Conundrum 11. Phase 4.7 NEW executes.,2026-05-14,Founder,D-IH-71-CLOSURE,v3.0
D-IH-70-T,Marketing area redesign (M3): Brand + Reach + Resonance + Storytelling + Experimentation,INIT-OPENCLAW_AKOS-70,,,,,architecture,active,low,2026-05-12,docs/wip/planning/70-holistika-os-self-governance/reports/p3-topology-decisions-pause-record.md,,Redesign Marketing into 5 sub-areas using brand-friendly Holistik verbs: Brand (saying) + Reach (extending: acquisition + Demand Generation + Paid Media migrated from Social) + Resonance (deepening: Account Management + Community Manager migrated from Social) + Storytelling (conveying: PR + Thought Leadership + Corporate Marketing) + Experimentation (testing: Growth Hacker + Marketing Analytics). Existing Growth folder + GTM SOPs migrate into Reach.,Resolves Conundrum 12. I67 RevOps Discovery initiative renamed to I72 Marketing Area Governance. Phase 8 section 8.4 executes.,2026-05-14,Founder,D-IH-71-CLOSURE,v3.0
D-IH-70-U,P2.5 spot-check Q1 (D-IH-70-B sub): ETL consolidation direction,INIT-OPENCLAW_AKOS-70,,,,,execution,active,low,2026-05-12,docs/wip/planning/70-holistika-os-self-governance/reports/p3-topology-decisions-pause-record.md,,Verdict ratified: opt-a-into-admin (move top-level Envoy Tech Lab/* INTO Admin/O5-1/Envoy Tech Lab/; consolidated home; Phase 4.5 wave 3).,Sub-decision of D-IH-70-B; ratified via inline AskQuestion in I70 P2 execution chat per H1 + .cursor/rules/akos-inline-ratification.mdc. Sub-decision of D-IH-70-B (P2.5 audit inline-ratify gate).,2026-05-14,Founder,D-IH-71-CLOSURE,v3.0
D-IH-70-V,P2.5 spot-check Q2 (D-IH-70-B sub): Admin/AI/* historical merge + AIC-as-category framing,INIT-OPENCLAW_AKOS-70,,,,,architecture,active,low,2026-05-12,docs/wip/planning/70-holistika-os-self-governance/reports/p3-topology-decisions-pause-record.md,,Verdict ratified: opt-merge-into-products. Susana Madeira -> Envoy Tech Lab/MADEIRA/; AIC -> Envoy Tech Lab/MADEIRA-AKOS/historical-AIC/. Forward-context (load-bearing for P4.8 + P9): AIC is the category for non-MADEIRA AI agents (today including the Cursor-agent operational pattern); MADEIRA was originally conceived as the L6 founder-companion AI agent that today's Cursor-agent interactions empirically embody.,Founder principle 2.7 (computational tipping point) gets a worked-example sub-section at P9 citing this expansion. Sub-decision of D-IH-70-B (P2.5 audit inline-ratify gate).,2026-05-14,Founder,D-IH-71-CLOSURE,v3.0
D-IH-70-W,P2.5 spot-check Q3 (D-IH-70-B sub): IntelligenceOps placement,INIT-OPENCLAW_AKOS-70,,,,,architecture,active,low,2026-05-12,docs/wip/planning/70-holistika-os-self-governance/reports/p3-topology-decisions-pause-record.md,,Verdict ratified: opt-move-to-research-intelligence (move IntelligenceOps SOPs to Research/Intelligence/canonicals/ per Conundrum 11 + Phase 4.7).,Sub-decision of D-IH-70-B (P2.5 audit inline-ratify gate).,2026-05-14,Founder,D-IH-71-CLOSURE,v3.0
D-IH-70-X,P2.5 spot-check Q4 (D-IH-70-B sub): Corporate Marketing placement + Storytelling/Resonance boundary,INIT-OPENCLAW_AKOS-70,,,,,architecture,active,low,2026-05-12,docs/wip/planning/70-holistika-os-self-governance/reports/p3-topology-decisions-pause-record.md,,"Verdict ratified: opt-marketing-storytelling. Corporate Marketing moves to Marketing/Storytelling/Corporate Marketing/. Forward-context boundary contract (load-bearing for P8 section 8.4): Storytelling AUTHORS narrative artifacts (case studies, PR, thought-leadership content); Resonance CONSUMES (Account Management + Community Manager deploy artifacts in 1:1 relationship contexts). Single-ownership preserved by separating verbs author-vs-deploy.",Operator may amend at P8 section 8.4 execution time per inline-ratify discipline. BRAND_DISCIPLINE_ONTOLOGY.md (P5) section 'Marketing M3 sub-area boundaries' codifies if validated. Sub-decision of D-IH-70-B (P2.5 audit inline-ratify gate).,2026-05-14,Founder,D-IH-71-CLOSURE,v3.0
D-IH-70-Y,P2.5 spot-check Q5 (D-IH-70-B sub): REPOSITORY_REGISTRY home (Tech/System Owner),INIT-OPENCLAW_AKOS-70,,,,,execution,active,low,2026-05-12,docs/wip/planning/70-holistika-os-self-governance/reports/p3-topology-decisions-pause-record.md,,Verdict ratified: opt-tech-system-owner. REPOSITORY_REGISTRY.csv moves to Tech/System Owner/canonicals/REPOSITORY_REGISTRY.csv at Phase 4.5 wave 3. CANONICAL_REGISTRY at People/Compliance still references it cross-area.,Sub-decision of D-IH-70-B (P2.5 audit inline-ratify gate).,2026-05-14,Founder,D-IH-71-CLOSURE,v3.0
